search_string,start_time,end_time,sentence,video_id,video_url
wat er vandaag gebeurd is heeft maar heel weinig echt met jullie zelf te maken,274,278,wat er vandaag gebeurd is heeft maar heel weinig echt met jullie zelf te maken,GhXJ4nfju2s,https://www.youtube.com/watch?v=GhXJ4nfju2s&t=274s
niemand zal zeggen ja lijkt me erg goed weer als er steeds meer mensen aan aan,4583,4589,niemand zal zeggen ja lijkt me erg goed weer als er steeds meer mensen aan aan,EmxRrMXp3UY,https://www.youtube.com/watch?v=EmxRrMXp3UY&t=4583s
maar ze heeft er meer dan tien maanden over gedaan om terug naar huis te komen,810,814,maar ze heeft er meer dan tien maanden over gedaan om terug naar huis te komen,QbgH8_CzBOg,https://www.youtube.com/watch?v=QbgH8_CzBOg&t=810s
natuurlijk kan er altijd wat bij maar ook op meer is waar wij recht op hebben,82,88,natuurlijk kan er altijd wat bij maar ook op meer is waar wij recht op hebben,EJARy9qkPis,https://www.youtube.com/watch?v=EJARy9qkPis&t=82s
wij zeggen ja kijk wij zoeken naar mensen die eigenlijk goed kunnen luisteren,835,841,wij zeggen ja kijk wij zoeken naar mensen die eigenlijk goed kunnen luisteren,7qygIdY0k8Y,https://www.youtube.com/watch?v=7qygIdY0k8Y&t=835s
meer in staat zijn om iets gedaan te krijgen van die persoon ook maar dus ook,755,760,meer in staat zijn om iets gedaan te krijgen van die persoon ook maar dus ook,fsE6OtFDcRw,https://www.youtube.com/watch?v=fsE6OtFDcRw&t=755s
met haar handen in haar zei aan jullie laten zien want ja kijk dit komt toch,163,168,met haar handen in haar zei aan jullie laten zien want ja kijk dit komt toch,l29yvNwm5YY,https://www.youtube.com/watch?v=l29yvNwm5YY&t=163s
maar ja misschien zijn andere mensen die ook wel eens zouden willen beginnen,118,123,maar ja misschien zijn andere mensen die ook wel eens zouden willen beginnen,0i8kY3I5slc,https://www.youtube.com/watch?v=0i8kY3I5slc&t=118s
nou er zijn heel veel problemen over mensen die zeggen van ja die zijn weer,1201,1205,tim nou er zijn heel veel problemen over mensen die zeggen van ja die zijn weer,wcmzSWj8ZNM,https://www.youtube.com/watch?v=wcmzSWj8ZNM&t=1201s
zij willen ook begrepen worden door ons waarom zij deze stap hebben gemaakt,363,370,zij willen ook begrepen worden door ons waarom zij deze stap hebben gemaakt,za_VHydng8g,https://www.youtube.com/watch?v=za_VHydng8g&t=363s
maar goed daar hebben ze toen ook op gegeven moment dacht dit kan eigenlijk,224,228,maar goed daar hebben ze toen ook op gegeven moment dacht dit kan eigenlijk,Ud7n8yMn_h8,https://www.youtube.com/watch?v=Ud7n8yMn_h8&t=224s
alle zaken die wij hem gestuurd hebben dus die bij ons bekend waren zijn nu,892,895,alle zaken die wij hem gestuurd hebben dus die bij ons bekend waren zijn nu geregeld,hGqNEeYeMW4,https://www.youtube.com/watch?v=hGqNEeYeMW4&t=892s
door jij doet volgens mij heel iets anders jij bent zelf heel veel op reis,153,157,door jij doet volgens mij heel iets anders jij bent zelf heel veel op reis,h_OS8uWhaV8,https://www.youtube.com/watch?v=h_OS8uWhaV8&t=153s
maar hij zal zich wel aan enkele regels moeten houden hij mag nergens naar,201,205,maar hij zal zich wel aan enkele regels moeten houden hij mag nergens naar binnengaan,BVgg4yCA7As,https://www.youtube.com/watch?v=BVgg4yCA7As&t=201s
terwijl wij met veel minder eigenlijk net zo veel leuke dingen kunnen doen,614,618,terwijl wij met veel minder eigenlijk net zo veel leuke dingen kunnen doen,KYZoG9w0ROY,https://www.youtube.com/watch?v=KYZoG9w0ROY&t=614s
eerste stap om in ieder geval meer tijd met ze door te brengen n dag prima,207,212,eerste stap om in ieder geval meer tijd met ze door te brengen n dag prima,AupjoJ_j5D0,https://www.youtube.com/watch?v=AupjoJ_j5D0&t=207s
wel iedereen op dit moment of in ieder geval voor heel erg veel mensen ja,309,315,wel iedereen op dit moment of in ieder geval voor heel erg veel mensen ja,lXG_PG2oNf8,https://www.youtube.com/watch?v=lXG_PG2oNf8&t=309s
maar omdat die van jou minder waard zijn zijn ze omhoog gegaan of ben jij,982,987,maar omdat die van jou minder waard zijn zijn ze omhoog gegaan of ben jij gezakt in,TZvdKk6KiJM,https://www.youtube.com/watch?v=TZvdKk6KiJM&t=982s
waren voor mijn moeder heel belangrijk omdat ze die van haar ouders kreeg,36,39,de stoelen waren voor mijn moeder heel belangrijk omdat ze die van haar ouders kreeg,BF6JKIOngGM,https://www.youtube.com/watch?v=BF6JKIOngGM&t=36s
of zelfs al daarvoor wat zien wij dan naast degene die bij ons komt wonen,1272,1279,of zelfs al daarvoor wat zien wij dan naast degene die bij ons komt wonen,BHfZRmk3n6w,https://www.youtube.com/watch?v=BHfZRmk3n6w&t=1272s
zijn allemaal dingen doen met allemaal dingen kopen of andere keuze maken,969,975,zijn allemaal dingen doen met allemaal dingen kopen of andere keuze maken loonsverhoging,mIjme3aNwHI,https://www.youtube.com/watch?v=mIjme3aNwHI&t=969s
waar wij ons heel erg veel zorgen over maken er is nog heel weinig bekend,408,415,waar wij ons heel erg veel zorgen over maken er is nog heel weinig bekend,Coa2HG_D7X4,https://www.youtube.com/watch?v=Coa2HG_D7X4&t=408s
nou jullie hebben natuurlijk allemaal hele mooie dingen gedaan tot nu toe,489,492,nou jullie hebben natuurlijk allemaal hele mooie dingen gedaan tot nu toe,j16tB2tOBZ4,https://www.youtube.com/watch?v=j16tB2tOBZ4&t=489s
die weet daar natuurlijk alles van maar hij weet ook alles over deze weg,271,275,die weet daar natuurlijk alles van maar hij weet ook alles over deze weg,SCgI_2N94sk,https://www.youtube.com/watch?v=SCgI_2N94sk&t=271s
mijn vraag aan jullie is eigenlijk wat heeft dit met jullie samen gedaan,469,474,mijn vraag aan jullie is eigenlijk wat heeft dit met jullie samen gedaan,b8ar14tNQw4,https://www.youtube.com/watch?v=b8ar14tNQw4&t=469s
zou natuurlijk zijn als iedereen er ook iets uit kan halen voor zichzelf,160,164,ja het mooiste zou natuurlijk zijn als iedereen er ook iets uit kan halen voor zichzelf,eldUSfVfYMc,https://www.youtube.com/watch?v=eldUSfVfYMc&t=160s
dan vragen wij ons alleen af met wie doen mensen jonge mensen mensen die,1483,1487,dan vragen wij ons alleen af met wie doen mensen jonge mensen mensen die,bvdFu6nTXeg,https://www.youtube.com/watch?v=bvdFu6nTXeg&t=1483s
maar misschien kunt u ons dan helpen door zijn verhaal door te geven aan,1167,1171,maar misschien kunt u ons dan helpen door zijn verhaal door te geven aan nike,tQHd4ihEmyE,https://www.youtube.com/watch?v=tQHd4ihEmyE&t=1167s
tweede vraag die naar boven komt is hebben zijn alle mensen die meer dan,854,860,tweede vraag die naar boven komt is hebben zijn alle mensen die meer dan,TpPgDxMOuz8,https://www.youtube.com/watch?v=TpPgDxMOuz8&t=854s
vinden trouwens nog steeds nieuwe dingen uit over hoe dit precies werkt,272,277,wetenschappers vinden trouwens nog steeds nieuwe dingen uit over hoe dit precies werkt,TdnrvPqLFfI,https://www.youtube.com/watch?v=TdnrvPqLFfI&t=272s
natuurlijk ook heel belangrijk ja inderdaad wat u zelf mee gaat doen ja,207,211,natuurlijk ook heel belangrijk ja inderdaad wat u zelf mee gaat doen ja,dQsBFVd2ZEs,https://www.youtube.com/watch?v=dQsBFVd2ZEs&t=207s
ze hebben geen enkele andere keuze dan maar gewoon door te blijven gaan,8092,8097,ze hebben geen enkele andere keuze dan maar gewoon door te blijven gaan,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=8092s
zo nu zijn jullie wakker toch voor altijd jullie gaan nooit meer slapen,487,490,zo nu zijn jullie wakker toch voor altijd jullie gaan nooit meer slapen,EVZmDLBbQiY,https://www.youtube.com/watch?v=EVZmDLBbQiY&t=487s
in plaats van alleen maar luisteren naar iemand die ging vertellen wat,850,853,in plaats van alleen maar luisteren naar iemand die ging vertellen wat,COlIItbPopY,https://www.youtube.com/watch?v=COlIItbPopY&t=850s
waar heb jij eigenlijk jouw informatie gevonden toen jij net begon met,309,313,waar heb jij eigenlijk jouw informatie gevonden toen jij net begon met ondernemen,XMlORRWuzIY,https://www.youtube.com/watch?v=XMlORRWuzIY&t=309s
maar wat helpt is om aan te geven wat kunnen mensen hier precies kwijt,979,986,maar wat helpt is om aan te geven wat kunnen mensen hier precies kwijt,7YugTyCKayM,https://www.youtube.com/watch?v=7YugTyCKayM&t=979s
omdat ze zich alleen voelen omdat ouders te weinig tijd voor hen nemen,46,50,omdat ze zich alleen voelen omdat ouders te weinig tijd voor hen nemen,4ZQZ7JrHqbc,https://www.youtube.com/watch?v=4ZQZ7JrHqbc&t=46s
die mensen kennen heel goed die brengt ons zijn eigenlijk altijd ze in,1432,1436,bij een iphone die mensen kennen heel goed die brengt ons zijn eigenlijk altijd ze in,26CxFdEknUg,https://www.youtube.com/watch?v=26CxFdEknUg&t=1432s
die zijn voor mensen zoals wij best heel aardig tenminste toen in die,278,283,angels die zijn voor mensen zoals wij best heel aardig tenminste toen in die,_NQws_a77No,https://www.youtube.com/watch?v=_NQws_a77No&t=278s
bent om daar serieus op in te gaan hoe denk jij eigenlijk ergens over,117,123,bent om daar serieus op in te gaan hoe denk jij eigenlijk ergens over,PQh4GtgYEk8,https://www.youtube.com/watch?v=PQh4GtgYEk8&t=117s
werk doen wij geven hier werk aan mensen maar ook in andere delen van,113,117,werk doen wij geven hier werk aan mensen maar ook in andere delen van europa,IR4DpXisu_g,https://www.youtube.com/watch?v=IR4DpXisu_g&t=113s
echt allemaal onder elkaar zetten om zoveel mogelijk gelijk te kunnen,91,95,echt allemaal onder elkaar zetten om zoveel mogelijk gelijk te kunnen vergelijken,Zh7Bih6zRJQ,https://www.youtube.com/watch?v=Zh7Bih6zRJQ&t=91s
maar let op als dit waar zou zijn dan zou die daar stil blijven staan,218,224,maar let op als dit waar zou zijn dan zou die daar stil blijven staan,xqiQ_4a_Xio,https://www.youtube.com/watch?v=xqiQ_4a_Xio&t=218s
hey luister er is heel veel geld kwijt jullie zijn allemaal boos toch,71,75,tim hey luister er is heel veel geld kwijt jullie zijn allemaal boos toch,pI3J1BDHkC4,https://www.youtube.com/watch?v=pI3J1BDHkC4&t=71s
wachten tot op mijn vader klaar is maar volgens mij gaat nog wel even,330,335,wachten tot op mijn vader klaar is maar volgens mij gaat nog wel even duren,5ROxbf8vhw8,https://www.youtube.com/watch?v=5ROxbf8vhw8&t=330s
vindt alles leuk om aan deel te nemen dus wij doen ook aan alles mee,108,112,mert vindt alles leuk om aan deel te nemen dus wij doen ook aan alles mee,WayN7sSaHm8,https://www.youtube.com/watch?v=WayN7sSaHm8&t=108s
maar die moet nog vallen bij genoeg mensen hoor hoor hem even vallen,5633,5639,maar die moet nog vallen bij genoeg mensen hoor hoor hem even vallen,UBrFC9e5zlo,https://www.youtube.com/watch?v=UBrFC9e5zlo&t=5633s
ook al lijken die twee namen goed op elkaar ze zijn toch iets anders,12,16,ook al lijken die twee namen goed op elkaar ze zijn toch iets anders,IfmgQtst9VI,https://www.youtube.com/watch?v=IfmgQtst9VI&t=12s
meer hoe zie jij dit nou precies want volgens mij gaat hier iets mis,1408,1412,meer hoe zie jij dit nou precies want volgens mij gaat hier iets mis,PYYAjEfu7dM,https://www.youtube.com/watch?v=PYYAjEfu7dM&t=1408s
goed dingen op te schrijven over wat belangrijk is voor mijn bedrijf,805,809,goed dingen op te schrijven over wat belangrijk is voor mijn bedrijf,XMlORRWuzIY,https://www.youtube.com/watch?v=XMlORRWuzIY&t=805s
alles ging gewoon steeds weer fout totdat die weer helemaal arm was,347,351,alles ging gewoon steeds weer fout totdat die weer helemaal arm was,ZWoMGaWNOmM,https://www.youtube.com/watch?v=ZWoMGaWNOmM&t=347s
over alle andere informatie die dan geef moment ook met andere ogen,3327,3331,ontvangen over alle andere informatie die dan geef moment ook met andere ogen,6b2CjjmooDA,https://www.youtube.com/watch?v=6b2CjjmooDA&t=3327s
jij neemt mij toch mee omdat ze meer tegen mij zeggen dan tegen jou,133,138,jij neemt mij toch mee omdat ze meer tegen mij zeggen dan tegen jou,MRKajzqbueY,https://www.youtube.com/watch?v=MRKajzqbueY&t=133s
eten slecht voor zichzelf zorgen zichzelf niks waard vinden want ze,99,104,eten slecht voor zichzelf zorgen zichzelf niks waard vinden want ze,dfxnDL_grI4,https://www.youtube.com/watch?v=dfxnDL_grI4&t=99s
want mannen zijn wel echt heel grappig als er geen vrouwen bij zijn,288,291,want mannen zijn wel echt heel grappig als er geen vrouwen bij zijn,DmrH8ReIhHQ,https://www.youtube.com/watch?v=DmrH8ReIhHQ&t=288s
wat liggen ze daar ook lekker ze hebben hier ook wel alle ruimte h,330,334,wat liggen ze daar ook lekker ze hebben hier ook wel alle ruimte h detmer,vtdusOCop30,https://www.youtube.com/watch?v=vtdusOCop30&t=330s
echt iedereen is bij elkaar gekomen om over dit probleem te praten,75,78,echt iedereen is bij elkaar gekomen om over dit probleem te praten,8hBCq4uwnww,https://www.youtube.com/watch?v=8hBCq4uwnww&t=75s
vind jij nou eigenlijk leuk waar word jij blij van proberen jullie,37,41,vind jij nou eigenlijk leuk waar word jij blij van proberen jullie,hZlJt9CRSn4,https://www.youtube.com/watch?v=hZlJt9CRSn4&t=37s
mensen hebben gewoon recht op hun geld terug als ze daar om vragen,1441,1445,marije mensen hebben gewoon recht op hun geld terug als ze daar om vragen,fnyoAFb8Fcw,https://www.youtube.com/watch?v=fnyoAFb8Fcw&t=1441s
dus veel meer gaan denken aan waar komen spullen eigenlijk vandaan,80,84,dus veel meer gaan denken aan waar komen spullen eigenlijk vandaan,KNYfWSggZG4,https://www.youtube.com/watch?v=KNYfWSggZG4&t=80s
deze bank onder andere maar daar is dan ook alles mee gezegd maar,79,83,deze bank onder andere maar daar is dan ook alles mee gezegd maar,sDl3Ze7N_xk,https://www.youtube.com/watch?v=sDl3Ze7N_xk&t=79s
sommige mensen verliezen hun baan of zien hun bedrijf heel slecht,9,13,sommige mensen verliezen hun baan of zien hun bedrijf heel slecht draaien,3K3apqixnaE,https://www.youtube.com/watch?v=3K3apqixnaE&t=9s
nog contact mee heeft gehad om te vertellen wat wij gedaan hebben,3388,3394,waar linda nog contact mee heeft gehad om te vertellen wat wij gedaan hebben,1idPrF17UP0,https://www.youtube.com/watch?v=1idPrF17UP0&t=3388s
ja kijk mensen zeggen vaak heel makkelijk van iedereen mag altijd,563,568,ja kijk mensen zeggen vaak heel makkelijk van iedereen mag altijd meedoen,LdYabJ7aPec,https://www.youtube.com/watch?v=LdYabJ7aPec&t=563s
hij heeft nog iets anders want hij is ook heel hard voor zichzelf,286,290,hij heeft nog iets anders want hij is ook heel hard voor zichzelf,mZ2W1yKlANI,https://www.youtube.com/watch?v=mZ2W1yKlANI&t=286s
weten of jullie kunnen horen jongens maar om geest krijgt toch al,1085,1091,weten of jullie kunnen horen jongens maar om geest krijgt toch al glimlach,aMBohEGTfOQ,https://www.youtube.com/watch?v=aMBohEGTfOQ&t=1085s
waar ze dan zelf misschien weer wat hoop van krijgen in dit geval,832,836,waar ze dan zelf misschien weer wat hoop van krijgen in dit geval,P9u2BkJamhg,https://www.youtube.com/watch?v=P9u2BkJamhg&t=832s
was daar als kind bij jou ook al iets van te zien of iets van te,331,335,was daar als kind bij jou ook al iets van te zien of iets van te merken,T9bGa6Dcw0U,https://www.youtube.com/watch?v=T9bGa6Dcw0U&t=331s
kijk nu wel hier naar maar moet er ook even wat ander bij pakken,68,71,kijk nu wel hier naar maar moet er ook even wat ander bij pakken,8mBRN6GwADE,https://www.youtube.com/watch?v=8mBRN6GwADE&t=68s
mooie dingen over te vertellen zijn dit is misschien ook nog wel,464,471,mooie dingen over te vertellen zijn dit is misschien ook nog wel,w82ieLaDOr0,https://www.youtube.com/watch?v=w82ieLaDOr0&t=464s
dan moet er ergens iets begint te dagen wat lijkt op dit verhaal,122,126,dan moet er ergens iets begint te dagen wat lijkt op dit verhaal,PAHz0HMduAU,https://www.youtube.com/watch?v=PAHz0HMduAU&t=122s
ja mama er gebeurde dit bij jou he wordt eerst maar even rustig,317,323,ja mama er gebeurde dit bij jou he wordt eerst maar even rustig,2Vbkn8kaPHo,https://www.youtube.com/watch?v=2Vbkn8kaPHo&t=317s
maar er zijn nog veel meer vragen waar mensen mee kunnen zitten,336,340,maar er zijn nog veel meer vragen waar mensen mee kunnen zitten,cPdiQM4KX8M,https://www.youtube.com/watch?v=cPdiQM4KX8M&t=336s
hebben gewoon geen werk hebben nu alle problemen te kunnen geen,1796,1801,hebben gewoon geen werk hebben nu alle problemen te kunnen geen stages vinden,EmxRrMXp3UY,https://www.youtube.com/watch?v=EmxRrMXp3UY&t=1796s
mensen door zonder mee te luisteren want wie niks weet kan niks,1260,1266,mensen door zonder mee te luisteren want wie niks weet kan niks verraden,eTkYxNxvBEo,https://www.youtube.com/watch?v=eTkYxNxvBEo&t=1260s
u wil natuurlijk graag weten wat er in uw straat gaat gebeuren,160,164,u wil natuurlijk graag weten wat er in uw straat gaat gebeuren,YnaJEoEYI1Y,https://www.youtube.com/watch?v=YnaJEoEYI1Y&t=160s
denk jij wel eens na over wat er allemaal fout zou kunnen gaan,160,164,denk jij wel eens na over wat er allemaal fout zou kunnen gaan,_IatGC9Tq7A,https://www.youtube.com/watch?v=_IatGC9Tq7A&t=160s
met elkaar gaan praten wat vinden jullie er eigenlijk zelf van,113,118,met elkaar gaan praten wat vinden jullie er eigenlijk zelf van,kVhDShkntQk,https://www.youtube.com/watch?v=kVhDShkntQk&t=113s
begonnen om na te denken van water waar toen zijn wij op aarde,2822,2828,begonnen om na te denken van water waar toen zijn wij op aarde,EmxRrMXp3UY,https://www.youtube.com/watch?v=EmxRrMXp3UY&t=2822s
kijken van wat voor dingen zijn er goed gegaan wat minder goed,334,338,kijken van wat voor dingen zijn er goed gegaan wat minder goed,WptD1RtzaIw,https://www.youtube.com/watch?v=WptD1RtzaIw&t=334s
als kinderen naar school gaan ga naar daarna naar huis of werk,67,74,als kinderen naar school gaan ga naar daarna naar huis of werk,SxYZf5tGB1E,https://www.youtube.com/watch?v=SxYZf5tGB1E&t=67s
blijft maar twee dagen maar daarvoor moest van alles gebeuren,37,43,biden blijft maar twee dagen maar daarvoor moest van alles gebeuren,XZRfjdOzBts,https://www.youtube.com/watch?v=XZRfjdOzBts&t=37s
